id_odd,time_casa,time_fora,dia_jogo,hora_jogo,mult_vitoria_time_1,mult_empate,mult_vitoria_time_2,data_jogo,num_apostas
1078,São Paulo,Ceará,seg.,20:00,1.58,3.7,6.1,2025-09-29 20:00:00,409.0
1079,Atlético-MG,Juventude,ter.,21:30,1.5,4.0,6.5,2025-09-30 21:30:00,299.0
1080,Mirassol,Bragantino,qua.,19:00,1.96,3.4,3.8,2025-10-01 19:00:00,285.0
1081,Palmeiras,Vasco,qua.,19:00,1.34,4.8,9.5,2025-10-01 19:00:00,316.0
1082,Sport,Fluminense,qua.,19:00,2.95,3.1,2.5,2025-10-01 19:00:00,275.0
1083,Internacional,Corinthians,qua.,19:30,2.17,3.25,3.4,2025-10-01 19:30:00,264.0
1084,Botafogo,Bahia,qua.,21:30,1.86,3.4,4.25,2025-10-01 21:30:00,276.0
1085,Santos,Grêmio,qua.,21:30,2.02,3.35,3.7,2025-10-01 21:30:00,266.0
1086,Vitória,Ceará,qui.,19:00,2.32,3.1,3.25,2025-10-02 19:00:00,282.0
1087,Fortaleza,São Paulo,qui.,19:30,2.65,3.3,2.6,2025-10-02 19:30:00,283.0
1088,Flamengo,Cruzeiro,qui.,20:30,1.7,3.6,5.1,2025-10-02 20:30:00,303.0
1089,Corinthians,Atlético-MG,sáb.,18:30,1.98,3.2,4.0,2025-10-18 18:30:00,414.0
1090,Internacional,Sport,sáb.,18:30,1.58,3.9,5.75,2025-10-18 18:30:00,358.0
1091,Cruzeiro,Fortaleza,sáb.,21:00,1.41,4.5,8.0,2025-10-18 21:00:00,349.0
1092,Ceará,Botafogo,dom.,16:00,2.7,3.1,2.75,2025-10-19 16:00:00,313.0
1093,Flamengo,Palmeiras,dom.,16:00,1.96,3.3,4.0,2025-10-19 16:00:00,324.0
1094,Mirassol,São Paulo,dom.,16:00,2.4,3.2,3.0,2025-10-19 16:00:00,309.0
1095,Bahia,Grêmio,dom.,20:30,1.78,3.6,4.5,2025-10-19 20:30:00,302.0
1096,Juventude,Bragantino,seg.,19:00,2.63,3.1,2.75,2025-10-20 19:00:00,318.0
1097,Vasco,Fluminense,seg.,19:30,2.6,3.25,2.7,2025-10-20 19:30:00,333.0
1098,Santos,Vitória,seg.,21:30,1.63,3.75,5.5,2025-10-20 21:30:00,291.0
1099,Fortaleza,Vitória,13 de set.,16:00,1.9,3.35,4.2,2025-09-13 16:00:00,318.0
1100,Grêmio,Mirassol,13 de set.,16:00,2.25,3.2,3.25,2025-09-13 16:00:00,272.0
1101,Palmeiras,Internacional,13 de set.,18:30,1.62,3.7,5.75,2025-09-13 18:30:00,257.0
1102,Fluminense,Corinthians,13 de set.,21:00,1.98,3.2,4.1,2025-09-13 21:00:00,315.0
1103,Bragantino,Sport,14 de set.,11:00,1.89,3.45,4.1,2025-09-14 11:00:00,283.0
1104,Atlético-MG,Santos,14 de set.,16:00,1.85,3.5,4.2,2025-09-14 16:00:00,345.0
1105,Juventude,Flamengo,14 de set.,16:00,8.0,4.3,1.42,2025-09-14 16:00:00,280.0
1106,São Paulo,Botafogo,14 de set.,17:30,2.18,3.0,3.65,2025-09-14 17:30:00,279.0
1107,Vasco,Ceará,14 de set.,20:30,1.84,3.35,4.5,2025-09-14 20:30:00,290.0
1108,Bahia,Cruzeiro,15 de set.,20:00,2.3,3.1,3.25,2025-09-15 20:00:00,314.0
1109,Vitória,Fluminense,20 de set.,16:00,2.55,3.0,2.9,2025-09-20 16:00:00,40.0
1110,Botafogo,Atlético-MG,20 de set.,18:30,1.6,3.6,6.0,2025-09-20 18:30:00,40.0
1111,Ceará,Bahia,20 de set.,18:30,2.75,3.0,2.7,2025-09-20 18:30:00,40.0
1112,Palmeiras,Fortaleza,20 de set.,21:00,1.33,4.5,10.0,2025-09-20 21:00:00,39.0
1113,Mirassol,Juventude,21 de set.,16:00,1.58,3.7,5.75,2025-09-21 16:00:00,40.0
1114,Flamengo,Vasco,21 de set.,17:30,1.53,4.0,6.0,2025-09-21 17:30:00,40.0
1115,Internacional,Grêmio,21 de set.,17:30,1.94,3.1,4.25,2025-09-21 17:30:00,40.0
1116,Sport,Corinthians,21 de set.,17:30,2.8,3.0,2.63,2025-09-21 17:30:00,40.0
1117,Cruzeiro,Bragantino,21 de set.,20:30,1.54,3.8,6.25,2025-09-21 20:30:00,40.0
1118,Santos,São Paulo,21 de set.,20:30,2.48,3.0,3.0,2025-09-21 20:30:00,40.0
1119,Palmeiras,Bragantino,qua.,19:00,1.34,4.9,9.0,2025-10-15 19:00:00,474.0
1120,Botafogo,Flamengo,qua.,19:30,4.1,3.2,1.97,2025-10-15 19:30:00,447.0
1121,Mirassol,Internacional,qua.,20:00,2.08,3.3,3.6,2025-10-15 20:00:00,427.0
1122,Sport,Ceará,qua.,20:00,2.35,3.15,3.1,2025-10-15 20:00:00,435.0
1123,Atlético-MG,Cruzeiro,qua.,21:30,3.0,3.05,2.5,2025-10-15 21:30:00,478.0
1124,Fortaleza,Vasco,qua.,21:30,2.2,3.3,3.3,2025-10-15 21:30:00,434.0
1125,Santos,Corinthians,qua.,21:30,2.23,3.0,3.55,2025-10-15 21:30:00,403.0
1126,Grêmio,São Paulo,qui.,19:00,2.85,3.15,2.55,2025-10-16 19:00:00,375.0
1127,Fluminense,Juventude,qui.,21:30,1.35,4.7,9.0,2025-10-16 21:30:00,453.0
1128,Vitória,Bahia,qui.,21:30,2.9,3.15,2.48,2025-10-16 21:30:00,387.0
1129,Corinthians,Atlético-MG,sáb.,18:30,2.04,3.2,3.85,2025-10-18 18:30:00,319.0
1130,Internacional,Sport,sáb.,18:30,1.56,3.9,6.0,2025-10-18 18:30:00,309.0
1131,Cruzeiro,Fortaleza,sáb.,21:00,1.56,3.85,6.1,2025-10-18 21:00:00,307.0
1132,Ceará,Botafogo,dom.,16:00,2.7,3.05,2.75,2025-10-19 16:00:00,312.0
1133,Flamengo,Palmeiras,dom.,16:00,1.89,3.35,4.25,2025-10-19 16:00:00,328.0
1134,Mirassol,São Paulo,dom.,16:00,2.43,3.2,2.95,2025-10-19 16:00:00,316.0
1135,Bahia,Grêmio,dom.,20:30,1.85,3.5,4.2,2025-10-19 20:30:00,303.0
1136,Juventude,Bragantino,seg.,19:00,2.6,3.15,2.8,2025-10-20 19:00:00,320.0
1137,Vasco,Fluminense,seg.,19:30,2.8,3.2,2.55,2025-10-20 19:30:00,336.0
1138,Santos,Vitória,seg.,21:30,1.7,3.6,5.1,2025-10-20 21:30:00,316.0
1139,Botafogo,Flamengo,qua.,19:30,4.1,3.3,1.91,2025-10-15 19:30:00,316.0
1140,Mirassol,Internacional,qua.,20:00,2.14,3.35,3.35,2025-10-15 20:00:00,300.0
1141,Sport,Ceará,qua.,20:00,2.33,3.15,3.15,2025-10-15 20:00:00,306.0
1142,Atlético-MG,Cruzeiro,qua.,21:30,2.75,3.0,2.7,2025-10-15 21:30:00,327.0
1143,Fortaleza,Vasco,qua.,21:30,2.28,3.2,3.2,2025-10-15 21:30:00,299.0
1144,Santos,Corinthians,qua.,21:30,2.2,3.1,3.55,2025-10-15 21:30:00,284.0
1145,Grêmio,São Paulo,qui.,19:00,2.7,3.2,2.7,2025-10-16 19:00:00,291.0
1146,Fluminense,Juventude,qui.,21:30,1.41,4.4,8.0,2025-10-16 21:30:00,362.0
1147,Vitória,Bahia,qui.,21:30,2.95,3.2,2.45,2025-10-16 21:30:00,309.0
1148,Corinthians,Atlético-MG,18 de out.,18:30,2.02,3.2,3.85,2025-10-18 18:30:00,331.0
1149,Internacional,Sport,18 de out.,18:30,1.54,4.0,6.0,2025-10-18 18:30:00,310.0
1150,Cruzeiro,Fortaleza,18 de out.,21:00,1.55,3.95,6.0,2025-10-18 21:00:00,310.0
1151,Ceará,Botafogo,19 de out.,16:00,2.7,3.05,2.75,2025-10-19 16:00:00,319.0
1152,Flamengo,Palmeiras,19 de out.,16:00,1.89,3.4,4.2,2025-10-19 16:00:00,328.0
1153,Mirassol,São Paulo,19 de out.,16:00,2.43,3.2,2.95,2025-10-19 16:00:00,316.0
1154,Bahia,Grêmio,19 de out.,20:30,1.85,3.5,4.2,2025-10-19 20:30:00,303.0
1155,Juventude,Bragantino,20 de out.,19:00,2.65,3.1,2.75,2025-10-20 19:00:00,325.0
1156,Vasco,Fluminense,20 de out.,19:30,2.75,3.25,2.55,2025-10-20 19:30:00,334.0
1157,Santos,Vitória,20 de out.,21:30,1.7,3.65,5.0,2025-10-20 21:30:00,318.0
1158,Fluminense,Mirassol,qui.,19:30,1.86,3.4,4.4,2025-11-06 19:30:00,467.0
1159,Ceará,Fortaleza,qui.,20:00,2.25,3.15,3.25,2025-11-06 20:00:00,427.0
1160,Palmeiras,Santos,qui.,21:30,1.43,4.25,8.0,2025-11-06 21:30:00,492.0
1161,Sport,Atlético-MG,sáb.,16:00,2.88,3.15,2.5,2025-11-08 16:00:00,364.0
1162,Vasco,Juventude,sáb.,18:00,1.38,4.6,8.0,2025-11-08 18:00:00,357.0
1163,Internacional,Bahia,sáb.,18:30,2.2,3.2,3.4,2025-11-08 18:30:00,320.0
1164,São Paulo,Bragantino,sáb.,21:00,1.73,3.35,5.3,2025-11-08 21:00:00,342.0
1165,Corinthians,Ceará,dom.,16:00,1.66,3.45,5.75,2025-11-09 16:00:00,342.0
1166,Cruzeiro,Fluminense,dom.,16:00,1.9,3.25,4.35,2025-11-09 16:00:00,323.0
1167,Vitória,Botafogo,dom.,16:00,3.05,3.2,2.35,2025-11-09 16:00:00,320.0
1168,Flamengo,Santos,dom.,18:30,1.29,5.1,10.5,2025-11-09 18:30:00,333.0
1169,Fortaleza,Grêmio,dom.,20:30,2.08,3.2,3.7,2025-11-09 20:30:00,334.0
1170,Mirassol,Palmeiras,dom.,20:30,3.55,3.2,2.14,2025-11-09 20:30:00,343.0
1171,Grêmio,Botafogo,qua.,19:30,2.9,3.15,2.48,2025-09-24 19:30:00,350.0
1172,Vasco,Bahia,qua.,19:30,2.25,3.35,3.1,2025-09-24 19:30:00,388.0
1173,Fortaleza,Sport,sáb.,16:00,1.72,3.65,4.8,2025-09-27 16:00:00,263.0
1174,Juventude,Internacional,sáb.,18:30,3.7,3.35,2.02,2025-09-27 18:30:00,244.0
1175,Vasco,Cruzeiro,sáb.,18:30,2.85,3.25,2.48,2025-09-27 18:30:00,277.0
1176,Atlético-MG,Mirassol,sáb.,21:00,2.25,3.25,3.2,2025-09-27 21:00:00,317.0
1177,Grêmio,Vitória,dom.,11:00,1.64,3.65,5.5,2025-09-28 11:00:00,274.0
1178,Bahia,Palmeiras,dom.,16:00,2.8,3.25,2.55,2025-09-28 16:00:00,274.0
1179,Fluminense,Botafogo,dom.,16:00,2.4,3.15,3.0,2025-09-28 16:00:00,303.0
1180,Bragantino,Santos,dom.,18:30,2.15,3.35,3.35,2025-09-28 18:30:00,293.0
1181,Corinthians,Flamengo,dom.,20:30,4.25,3.3,1.9,2025-09-28 20:30:00,271.0
1182,São Paulo,Ceará,seg.,20:00,1.57,3.7,6.4,2025-09-29 20:00:00,294.0
1183,Atlético-MG,Juventude,30 de set.,21:30,1.41,4.4,7.5,2025-09-30 21:30:00,325.0
1184,Mirassol,Bragantino,1 de out.,19:00,2.05,3.4,3.55,2025-10-01 19:00:00,284.0
1185,Palmeiras,Vasco,1 de out.,19:00,1.33,4.9,9.5,2025-10-01 19:00:00,317.0
1186,Sport,Fluminense,1 de out.,19:00,2.9,3.1,2.55,2025-10-01 19:00:00,283.0
1187,Internacional,Corinthians,1 de out.,19:30,2.12,3.25,3.55,2025-10-01 19:30:00,266.0
1188,Botafogo,Bahia,1 de out.,21:30,1.94,3.35,4.0,2025-10-01 21:30:00,281.0
1189,Santos,Grêmio,1 de out.,21:30,2.15,3.2,3.5,2025-10-01 21:30:00,277.0
1190,Vitória,Ceará,2 de out.,19:00,2.32,3.15,3.2,2025-10-02 19:00:00,284.0
1191,Fortaleza,São Paulo,2 de out.,19:30,2.65,3.25,2.63,2025-10-02 19:30:00,291.0
1192,Flamengo,Cruzeiro,2 de out.,20:30,1.66,3.7,5.1,2025-10-02 20:30:00,303.0
